order_id,product_id,quantity,unit_price,discount_amount,line_revenue
101157,1004,1,75.99,0.0,75.99
101158,1071,1,9.99,0.0,9.99
101159,1049,1,126.99,0.0,126.99
101159,1030,1,7.99,0.0,7.99
101159,1059,1,467.99,0.0,467.99
101160,1020,1,54.99,0.0,54.99
101160,1025,1,166.99,0.0,166.99
101160,1029,2,30.99,0.0,61.98
101161,1068,1,49.99,0.0,49.99
101161,1074,1,19.99,0.0,19.99
101161,1072,1,141.99,0.0,141.99
101162,1064,1,153.99,0.0,153.99
101162,1004,1,75.99,0.0,75.99
101163,1087,1,45.99,6.9,39.09
101164,1051,1,53.99,0.0,53.99
101165,1064,1,153.99,0.0,153.99
101165,1028,1,77.99,0.0,77.99
101165,1044,1,529.99,0.0,529.99
101165,1070,1,122.99,0.0,122.99
101166,1082,1,104.99,0.0,104.99
101167,1024,2,59.99,0.0,119.98
101168,1073,1,69.99,0.0,69.99
101168,1072,1,141.99,0.0,141.99
101169,1019,1,77.99,0.0,77.99
101169,1058,1,93.99,0.0,93.99
101170,1041,1,553.99,0.0,553.99
101170,1034,1,68.99,0.0,68.99
101171,1005,1,79.99,12.0,67.99
101172,1037,1,28.99,4.35,24.64
101173,1004,1,75.99,0.0,75.99
101174,1035,1,51.99,0.0,51.99
101174,1028,2,77.99,0.0,155.98
101174,1020,2,54.99,0.0,109.98
101174,1073,1,69.99,0.0,69.99
101175,1072,1,141.99,14.2,127.79
101176,1069,1,26.99,2.7,24.29
101177,1020,1,54.99,0.0,54.99
101177,1029,1,30.99,0.0,30.99
101177,1054,1,229.99,0.0,229.99
101178,1024,1,59.99,0.0,59.99
101178,1040,1,476.99,0.0,476.99
101179,1022,1,88.99,0.0,88.99
101179,1021,1,123.99,0.0,123.99
101180,1089,1,53.99,0.0,53.99
101181,1002,2,138.99,0.0,277.98
101182,1062,1,152.99,0.0,152.99
101183,1078,1,85.99,0.0,85.99
101183,1024,2,59.99,0.0,119.98
101183,1055,1,200.99,0.0,200.99
101183,1079,1,61.99,0.0,61.99
101184,1040,1,476.99,0.0,476.99
101184,1086,1,97.99,0.0,97.99
101184,1029,2,30.99,0.0,61.98
101185,1027,1,90.99,0.0,90.99
101186,1004,1,75.99,0.0,75.99
101186,1066,1,171.99,0.0,171.99
101186,1085,1,115.99,0.0,115.99
101186,1081,1,74.99,0.0,74.99
101187,1075,1,50.99,0.0,50.99
101187,1076,1,138.99,0.0,138.99
101188,1004,1,75.99,0.0,75.99
101188,1054,2,229.99,0.0,459.98
101189,1059,1,467.99,0.0,467.99
101190,1043,1,127.99,0.0,127.99
101191,1040,1,476.99,0.0,476.99
101191,1006,1,16.99,0.0,16.99
101191,1056,1,239.99,0.0,239.99
101191,1088,1,20.99,0.0,20.99
101192,1081,1,74.99,7.5,67.49
101192,1087,1,45.99,4.6,41.39
101193,1020,1,54.99,0.0,54.99
101194,1068,3,49.99,0.0,149.97
101195,1065,1,164.99,16.5,148.49
101196,1079,2,61.99,0.0,123.98
101196,1049,1,126.99,0.0,126.99
101197,1084,1,112.99,0.0,112.99
101198,1078,1,85.99,0.0,85.99
101199,1037,1,28.99,4.35,24.64
101199,1026,1,161.99,24.3,137.69
101199,1056,1,239.99,36.0,203.99
101200,1063,1,245.99,0.0,245.99
101200,1019,1,77.99,0.0,77.99
101201,1077,1,25.99,0.0,25.99
101202,1071,1,9.99,0.0,9.99
101203,1045,1,506.99,0.0,506.99
101203,1012,1,109.99,0.0,109.99
101203,1032,1,81.99,0.0,81.99
101204,1030,1,7.99,0.0,7.99
101205,1073,1,69.99,0.0,69.99
101206,1060,1,134.99,0.0,134.99
101206,1013,1,124.99,0.0,124.99
101207,1010,2,96.99,0.0,193.98
101207,1074,1,19.99,0.0,19.99
101207,1040,1,476.99,0.0,476.99
101207,1072,1,141.99,0.0,141.99
101208,1052,1,208.99,0.0,208.99
101208,1060,1,134.99,0.0,134.99
101209,1052,2,208.99,0.0,417.98
101210,1089,1,53.99,0.0,53.99
101211,1069,1,26.99,0.0,26.99
101212,1077,1,25.99,0.0,25.99
101213,1040,1,476.99,0.0,476.99
101213,1058,2,93.99,0.0,187.98
101213,1018,1,212.99,0.0,212.99
101213,1075,1,50.99,0.0,50.99
101214,1085,1,115.99,0.0,115.99
101214,1065,1,164.99,0.0,164.99
101214,1063,1,245.99,0.0,245.99
101214,1079,1,61.99,0.0,61.99
101215,1034,1,68.99,0.0,68.99
101216,1043,1,127.99,0.0,127.99
101217,1067,1,34.99,5.25,29.740000000000002
101217,1089,1,53.99,8.1,45.89
101218,1081,1,74.99,0.0,74.99
101219,1007,1,71.99,0.0,71.99
101220,1007,2,71.99,0.0,143.98
101220,1060,2,134.99,0.0,269.98
101221,1059,1,467.99,0.0,467.99
101222,1003,1,22.99,2.3,20.689999999999998
101222,1063,2,245.99,49.2,442.78000000000003
101223,1005,3,79.99,0.0,239.96999999999997
101223,1061,1,45.99,0.0,45.99
101224,1060,1,134.99,0.0,134.99
101225,1013,1,124.99,0.0,124.99
101226,1024,1,59.99,0.0,59.99
101226,1078,4,85.99,0.0,343.96
101226,1013,1,124.99,0.0,124.99
101227,1006,1,16.99,0.0,16.99
101228,1030,1,7.99,0.0,7.99
101229,1055,1,200.99,0.0,200.99
101230,1086,1,97.99,9.8,88.19
101231,1024,1,59.99,0.0,59.99
101231,1038,1,313.99,0.0,313.99
101231,1019,1,77.99,0.0,77.99
101232,1018,1,212.99,0.0,212.99
101233,1031,2,38.99,0.0,77.98
101234,1022,1,88.99,0.0,88.99
101234,1067,1,34.99,0.0,34.99
101235,1010,1,96.99,0.0,96.99
101235,1004,1,75.99,0.0,75.99
101236,1031,1,38.99,3.9,35.09
101237,1003,2,22.99,6.9,39.08
101237,1067,1,34.99,5.25,29.740000000000002
101238,1001,1,61.99,9.3,52.69
101238,1090,1,17.99,2.7,15.29
101239,1090,1,17.99,0.0,17.99
101240,1049,1,126.99,0.0,126.99
101240,1085,1,115.99,0.0,115.99
101241,1021,1,123.99,0.0,123.99
101241,1058,1,93.99,0.0,93.99
101242,1065,1,164.99,0.0,164.99
101242,1052,1,208.99,0.0,208.99
101242,1006,3,16.99,0.0,50.97
101243,1066,1,171.99,0.0,171.99
101244,1067,1,34.99,0.0,34.99
101245,1027,1,90.99,0.0,90.99
101245,1065,1,164.99,0.0,164.99
101246,1077,1,25.99,0.0,25.99
101246,1080,1,134.99,0.0,134.99
101246,1081,1,74.99,0.0,74.99
101247,1069,1,26.99,0.0,26.99
101248,1002,2,138.99,0.0,277.98
101248,1001,1,61.99,0.0,61.99
101249,1056,1,239.99,0.0,239.99
101250,1089,1,53.99,5.4,48.59
101250,1086,1,97.99,9.8,88.19
101250,1057,1,205.99,20.6,185.39000000000001
101251,1067,1,34.99,0.0,34.99
101252,1084,1,112.99,0.0,112.99
101252,1069,4,26.99,0.0,107.96
101253,1090,2,17.99,0.0,35.98
101253,1012,1,109.99,0.0,109.99
101253,1058,1,93.99,0.0,93.99
101254,1016,1,180.99,0.0,180.99
101255,1015,1,96.99,14.55,82.44
101255,1069,1,26.99,4.05,22.939999999999998
101255,1020,2,54.99,16.5,93.48
101256,1089,1,53.99,0.0,53.99
101257,1008,1,43.99,0.0,43.99
101257,1056,1,239.99,0.0,239.99
101258,1008,1,43.99,0.0,43.99
101258,1025,1,166.99,0.0,166.99
101258,1054,1,229.99,0.0,229.99
101258,1015,1,96.99,0.0,96.99
101259,1059,1,467.99,0.0,467.99
101260,1062,2,152.99,0.0,305.98
101260,1081,1,74.99,0.0,74.99
101261,1008,1,43.99,6.6,37.39
101261,1002,2,138.99,41.7,236.28000000000003
101262,1061,1,45.99,0.0,45.99
101263,1068,1,49.99,0.0,49.99
101263,1080,2,134.99,0.0,269.98
101263,1077,1,25.99,0.0,25.99
101263,1013,1,124.99,0.0,124.99
101264,1036,1,58.99,5.9,53.09
101265,1007,2,71.99,0.0,143.98
101266,1080,1,134.99,20.25,114.74000000000001
101266,1089,1,53.99,8.1,45.89
101267,1058,1,93.99,0.0,93.99
101267,1009,1,131.99,0.0,131.99
101267,1067,2,34.99,0.0,69.98
101268,1047,1,194.99,0.0,194.99
101269,1005,1,79.99,0.0,79.99
101269,1015,1,96.99,0.0,96.99
101269,1090,1,17.99,0.0,17.99
101269,1068,1,49.99,0.0,49.99
101270,1039,1,483.99,0.0,483.99
101270,1036,1,58.99,0.0,58.99
101270,1015,1,96.99,0.0,96.99
101270,1033,1,85.99,0.0,85.99
101271,1075,1,50.99,0.0,50.99
101272,1088,1,20.99,0.0,20.99
101272,1032,1,81.99,0.0,81.99
101272,1049,1,126.99,0.0,126.99
101273,1055,3,200.99,0.0,602.97
101273,1066,1,171.99,0.0,171.99
101274,1077,1,25.99,0.0,25.99
101274,1036,1,58.99,0.0,58.99
101275,1067,1,34.99,0.0,34.99
101275,1042,1,773.99,0.0,773.99
101276,1082,1,104.99,0.0,104.99
101277,1060,1,134.99,0.0,134.99
101278,1023,1,135.99,0.0,135.99
101279,1019,1,77.99,11.7,66.28999999999999
101279,1027,1,90.99,13.65,77.33999999999999
101279,1064,2,153.99,46.2,261.78000000000003
101279,1039,1,483.99,72.6,411.39
101280,1011,1,34.99,0.0,34.99
101281,1033,1,85.99,0.0,85.99
101281,1063,1,245.99,0.0,245.99
101282,1071,1,9.99,1.5,8.49
101283,1085,1,115.99,17.4,98.59
101283,1090,1,17.99,2.7,15.29
101284,1042,1,773.99,0.0,773.99
101284,1082,1,104.99,0.0,104.99
101285,1058,2,93.99,0.0,187.98
101285,1057,1,205.99,0.0,205.99
101286,1065,1,164.99,0.0,164.99
101286,1084,2,112.99,0.0,225.98
101286,1045,1,506.99,0.0,506.99
101287,1067,1,34.99,0.0,34.99
101287,1036,1,58.99,0.0,58.99
101288,1046,1,142.99,0.0,142.99
101289,1076,1,138.99,0.0,138.99
101289,1051,2,53.99,0.0,107.98
101290,1090,1,17.99,0.0,17.99
101290,1056,1,239.99,0.0,239.99
101291,1073,1,69.99,7.0,62.989999999999995
101291,1009,1,131.99,13.2,118.79
101291,1002,1,138.99,13.9,125.09
101291,1090,1,17.99,1.8,16.189999999999998
101292,1022,1,88.99,0.0,88.99
101293,1074,1,19.99,0.0,19.99
101294,1075,2,50.99,0.0,101.98
101295,1083,1,19.99,0.0,19.99
101296,1004,1,75.99,0.0,75.99
101297,1050,1,146.99,0.0,146.99
101298,1004,1,75.99,0.0,75.99
101299,1068,1,49.99,0.0,49.99
101299,1048,1,139.99,0.0,139.99
101300,1044,1,529.99,0.0,529.99
101300,1049,1,126.99,0.0,126.99
101300,1090,1,17.99,0.0,17.99
101300,1073,1,69.99,0.0,69.99
101301,1016,2,180.99,54.3,307.68
101301,1010,1,96.99,14.55,82.44
101302,1014,1,36.99,0.0,36.99
101303,1078,1,85.99,0.0,85.99
101304,1021,1,123.99,0.0,123.99
101304,1011,2,34.99,0.0,69.98
101305,1050,2,146.99,0.0,293.98
101305,1012,1,109.99,0.0,109.99
101305,1068,1,49.99,0.0,49.99
101305,1070,1,122.99,0.0,122.99
101306,1054,1,229.99,0.0,229.99
101307,1020,1,54.99,0.0,54.99
101307,1048,1,139.99,0.0,139.99
101308,1071,1,9.99,0.0,9.99
101309,1018,1,212.99,31.95,181.04000000000002
101309,1057,1,205.99,30.9,175.09
101310,1068,1,49.99,0.0,49.99
101311,1059,1,467.99,0.0,467.99
101312,1036,1,58.99,0.0,58.99
101313,1074,1,19.99,0.0,19.99
101314,1004,2,75.99,0.0,151.98
101315,1033,1,85.99,12.9,73.08999999999999
101316,1057,1,205.99,0.0,205.99
101316,1024,1,59.99,0.0,59.99
101317,1010,2,96.99,0.0,193.98
101318,1078,1,85.99,0.0,85.99
101318,1089,1,53.99,0.0,53.99
101319,1040,1,476.99,0.0,476.99
101319,1038,1,313.99,0.0,313.99
101320,1089,1,53.99,0.0,53.99
101321,1047,1,194.99,0.0,194.99
101321,1042,1,773.99,0.0,773.99
101321,1077,2,25.99,0.0,51.98
101322,1078,1,85.99,0.0,85.99
101322,1089,1,53.99,0.0,53.99
101323,1067,2,34.99,0.0,69.98
101324,1063,1,245.99,36.9,209.09
101325,1064,4,153.99,0.0,615.96
101325,1039,1,483.99,0.0,483.99
101325,1006,2,16.99,0.0,33.98
101326,1052,1,208.99,0.0,208.99
101326,1051,1,53.99,0.0,53.99
101327,1081,1,74.99,0.0,74.99
101328,1060,1,134.99,0.0,134.99
101328,1033,3,85.99,0.0,257.96999999999997
101328,1061,1,45.99,0.0,45.99
101328,1084,1,112.99,0.0,112.99
101329,1001,1,61.99,0.0,61.99
101330,1064,1,153.99,0.0,153.99
101330,1029,1,30.99,0.0,30.99
101330,1070,2,122.99,0.0,245.98
101331,1085,1,115.99,0.0,115.99
101332,1087,2,45.99,0.0,91.98
101333,1020,2,54.99,0.0,109.98
101334,1024,1,59.99,0.0,59.99
101334,1054,1,229.99,0.0,229.99
101334,1068,1,49.99,0.0,49.99
101334,1016,1,180.99,0.0,180.99
101335,1070,3,122.99,36.9,332.07
101336,1070,1,122.99,0.0,122.99
101337,1062,1,152.99,0.0,152.99
101337,1034,1,68.99,0.0,68.99
101338,1086,2,97.99,0.0,195.98
101338,1062,1,152.99,0.0,152.99
101338,1048,1,139.99,0.0,139.99
101339,1021,2,123.99,0.0,247.98
101339,1034,1,68.99,0.0,68.99
101339,1025,1,166.99,0.0,166.99
101340,1001,1,61.99,9.3,52.69
101341,1013,1,124.99,0.0,124.99
101342,1019,1,77.99,0.0,77.99
101343,1088,1,20.99,0.0,20.99
101344,1003,1,22.99,0.0,22.99
101344,1032,1,81.99,0.0,81.99
101344,1067,1,34.99,0.0,34.99
101345,1072,1,141.99,0.0,141.99
101346,1072,1,141.99,0.0,141.99
101346,1069,1,26.99,0.0,26.99
101347,1075,3,50.99,0.0,152.97
101348,1055,1,200.99,0.0,200.99
101348,1064,2,153.99,0.0,307.98
101348,1060,2,134.99,0.0,269.98
101349,1073,1,69.99,0.0,69.99
101349,1085,1,115.99,0.0,115.99
101350,1018,1,212.99,0.0,212.99
101351,1007,1,71.99,7.2,64.78999999999999
101352,1058,1,93.99,0.0,93.99
101352,1056,1,239.99,0.0,239.99
101352,1034,1,68.99,0.0,68.99
101352,1007,1,71.99,0.0,71.99
101353,1020,1,54.99,0.0,54.99
101354,1068,1,49.99,0.0,49.99
101355,1049,1,126.99,0.0,126.99
101355,1030,1,7.99,0.0,7.99
101355,1009,1,131.99,0.0,131.99
101356,1077,1,25.99,3.9,22.09
101356,1007,1,71.99,10.8,61.19
101356,1067,1,34.99,5.25,29.740000000000002
101357,1004,1,75.99,0.0,75.99
101357,1073,1,69.99,0.0,69.99
101357,1034,3,68.99,0.0,206.96999999999997
101358,1027,1,90.99,0.0,90.99
101358,1051,1,53.99,0.0,53.99
101358,1075,1,50.99,0.0,50.99
101358,1060,1,134.99,0.0,134.99
101359,1059,1,467.99,0.0,467.99
101360,1078,1,85.99,0.0,85.99
101360,1033,1,85.99,0.0,85.99
101361,1069,1,26.99,0.0,26.99
101361,1086,1,97.99,0.0,97.99
101362,1037,1,28.99,0.0,28.99
101362,1045,1,506.99,0.0,506.99
101363,1032,1,81.99,0.0,81.99
101364,1072,1,141.99,21.3,120.69000000000001
101364,1047,1,194.99,29.25,165.74
101365,1010,1,96.99,9.7,87.28999999999999
101366,1072,1,141.99,21.3,120.69000000000001
101367,1008,1,43.99,0.0,43.99
101367,1028,1,77.99,0.0,77.99
101368,1027,1,90.99,0.0,90.99
101368,1066,2,171.99,0.0,343.98
101368,1059,2,467.99,0.0,935.98
101369,1011,1,34.99,5.25,29.740000000000002
101369,1052,1,208.99,31.35,177.64000000000001
101370,1073,1,69.99,0.0,69.99
101370,1052,2,208.99,0.0,417.98
101370,1069,1,26.99,0.0,26.99
101371,1088,1,20.99,0.0,20.99
101371,1058,1,93.99,0.0,93.99
101372,1038,1,313.99,0.0,313.99
101373,1033,1,85.99,0.0,85.99
101373,1069,1,26.99,0.0,26.99
101374,1027,1,90.99,0.0,90.99
101374,1064,1,153.99,0.0,153.99
101374,1080,1,134.99,0.0,134.99
101375,1067,2,34.99,0.0,69.98
101375,1068,1,49.99,0.0,49.99
101376,1021,2,123.99,0.0,247.98
101377,1039,1,483.99,72.6,411.39
101378,1064,1,153.99,0.0,153.99
101379,1025,1,166.99,0.0,166.99
101379,1063,1,245.99,0.0,245.99
101380,1012,1,109.99,0.0,109.99
101381,1050,1,146.99,0.0,146.99
101382,1023,1,135.99,0.0,135.99
101383,1068,1,49.99,0.0,49.99
101383,1012,1,109.99,0.0,109.99
101383,1081,4,74.99,0.0,299.96
101383,1031,1,38.99,0.0,38.99
101384,1026,1,161.99,0.0,161.99
101385,1021,2,123.99,24.8,223.17999999999998
101386,1037,1,28.99,0.0,28.99
101387,1055,2,200.99,0.0,401.98
101387,1011,1,34.99,0.0,34.99
101388,1050,2,146.99,0.0,293.98
101388,1081,1,74.99,0.0,74.99
101388,1026,1,161.99,0.0,161.99
101389,1027,1,90.99,0.0,90.99
101389,1058,1,93.99,0.0,93.99
101390,1063,1,245.99,0.0,245.99
101390,1011,1,34.99,0.0,34.99
101391,1064,1,153.99,0.0,153.99
101391,1034,1,68.99,0.0,68.99
101391,1012,1,109.99,0.0,109.99
101391,1088,1,20.99,0.0,20.99
101392,1055,1,200.99,0.0,200.99
101392,1025,1,166.99,0.0,166.99
101393,1029,1,30.99,4.65,26.339999999999996
101393,1036,1,58.99,8.85,50.14
101393,1074,1,19.99,3.0,16.99
101393,1005,2,79.99,24.0,135.98
101394,1013,3,124.99,0.0,374.96999999999997
101395,1077,1,25.99,0.0,25.99
101396,1088,2,20.99,0.0,41.98
101396,1050,1,146.99,0.0,146.99
101397,1021,1,123.99,12.4,111.58999999999999
101397,1052,1,208.99,20.9,188.09
101398,1027,1,90.99,0.0,90.99
101398,1049,1,126.99,0.0,126.99
101398,1082,1,104.99,0.0,104.99
101399,1062,1,152.99,22.95,130.04000000000002
101400,1072,1,141.99,0.0,141.99
101400,1071,1,9.99,0.0,9.99
101400,1033,1,85.99,0.0,85.99
101400,1067,1,34.99,0.0,34.99
101401,1062,1,152.99,0.0,152.99
101401,1059,1,467.99,0.0,467.99
101401,1048,1,139.99,0.0,139.99
101401,1089,2,53.99,0.0,107.98
101402,1010,1,96.99,0.0,96.99
101403,1061,1,45.99,0.0,45.99
101403,1058,2,93.99,0.0,187.98
101404,1079,1,61.99,0.0,61.99
101405,1072,2,141.99,0.0,283.98
101405,1010,1,96.99,0.0,96.99
101406,1059,1,467.99,0.0,467.99
101406,1090,1,17.99,0.0,17.99
101406,1041,1,553.99,0.0,553.99
101407,1014,1,36.99,0.0,36.99
101407,1057,1,205.99,0.0,205.99
101407,1034,1,68.99,0.0,68.99
101408,1060,1,134.99,0.0,134.99
101409,1015,2,96.99,0.0,193.98
101409,1067,1,34.99,0.0,34.99
101409,1084,1,112.99,0.0,112.99
101410,1062,1,152.99,0.0,152.99
101410,1064,1,153.99,0.0,153.99
101411,1007,1,71.99,0.0,71.99
101412,1087,1,45.99,0.0,45.99
101412,1035,2,51.99,0.0,103.98
101412,1065,1,164.99,0.0,164.99
101412,1014,1,36.99,0.0,36.99
101413,1049,1,126.99,19.05,107.94
101413,1032,1,81.99,12.3,69.69
101414,1078,3,85.99,0.0,257.96999999999997
101414,1068,3,49.99,0.0,149.97
101415,1070,1,122.99,12.3,110.69
101416,1070,1,122.99,0.0,122.99
101416,1071,1,9.99,0.0,9.99
101416,1008,1,43.99,0.0,43.99
101416,1028,1,77.99,0.0,77.99
101417,1021,1,123.99,0.0,123.99
101417,1069,1,26.99,0.0,26.99
101418,1047,1,194.99,0.0,194.99
101418,1076,1,138.99,0.0,138.99
101419,1001,2,61.99,0.0,123.98
101420,1032,2,81.99,24.6,139.38
101421,1080,1,134.99,20.25,114.74000000000001
101422,1029,1,30.99,0.0,30.99
101422,1076,1,138.99,0.0,138.99
101422,1061,1,45.99,0.0,45.99
101423,1046,1,142.99,0.0,142.99
101424,1007,1,71.99,0.0,71.99
101424,1074,1,19.99,0.0,19.99
101424,1004,1,75.99,0.0,75.99
101425,1003,2,22.99,0.0,45.98
101426,1032,1,81.99,0.0,81.99
101426,1077,1,25.99,0.0,25.99
101426,1068,1,49.99,0.0,49.99
101426,1011,1,34.99,0.0,34.99
101427,1061,2,45.99,0.0,91.98
101427,1083,2,19.99,0.0,39.98
101428,1048,1,139.99,0.0,139.99
101429,1052,1,208.99,0.0,208.99
101430,1068,2,49.99,0.0,99.98
101431,1031,1,38.99,0.0,38.99
101432,1006,3,16.99,7.65,43.32
101432,1027,1,90.99,13.65,77.33999999999999
101433,1026,1,161.99,0.0,161.99
101433,1001,2,61.99,0.0,123.98
101433,1078,1,85.99,0.0,85.99
101433,1044,1,529.99,0.0,529.99
101434,1061,1,45.99,0.0,45.99
101435,1075,1,50.99,0.0,50.99
101436,1042,1,773.99,0.0,773.99
101437,1074,1,19.99,0.0,19.99
101437,1084,1,112.99,0.0,112.99
101437,1075,1,50.99,0.0,50.99
101438,1080,1,134.99,0.0,134.99
101438,1048,1,139.99,0.0,139.99
101439,1054,2,229.99,0.0,459.98
101440,1059,1,467.99,0.0,467.99
101441,1019,1,77.99,0.0,77.99
101442,1037,1,28.99,0.0,28.99
101442,1004,1,75.99,0.0,75.99
101443,1039,1,483.99,48.4,435.59000000000003
101443,1055,1,200.99,20.1,180.89000000000001
101444,1020,2,54.99,0.0,109.98
101444,1073,1,69.99,0.0,69.99
101444,1047,1,194.99,0.0,194.99
101444,1065,1,164.99,0.0,164.99
101445,1073,1,69.99,0.0,69.99
101446,1084,4,112.99,0.0,451.96
101447,1062,1,152.99,0.0,152.99
101447,1065,1,164.99,0.0,164.99
101448,1065,2,164.99,0.0,329.98
101448,1083,1,19.99,0.0,19.99
101448,1013,1,124.99,0.0,124.99
101448,1054,1,229.99,0.0,229.99
101449,1055,1,200.99,0.0,200.99
101450,1026,1,161.99,0.0,161.99
101451,1008,1,43.99,0.0,43.99
101452,1027,1,90.99,0.0,90.99
101453,1037,2,28.99,0.0,57.98
101454,1069,2,26.99,0.0,53.98
101455,1001,1,61.99,0.0,61.99
101456,1015,1,96.99,0.0,96.99
101456,1010,1,96.99,0.0,96.99
101457,1013,1,124.99,0.0,124.99
101458,1026,1,161.99,0.0,161.99
101459,1076,3,138.99,0.0,416.97
101460,1056,1,239.99,0.0,239.99
101460,1066,2,171.99,0.0,343.98
101461,1016,1,180.99,0.0,180.99
101462,1087,4,45.99,0.0,183.96
101463,1070,1,122.99,0.0,122.99
101463,1036,1,58.99,0.0,58.99
101464,1020,2,54.99,0.0,109.98
101464,1028,1,77.99,0.0,77.99
101464,1062,1,152.99,0.0,152.99
101465,1080,3,134.99,0.0,404.97
101466,1059,3,467.99,0.0,1403.97
101466,1065,1,164.99,0.0,164.99
101467,1020,1,54.99,0.0,54.99
101468,1018,3,212.99,0.0,638.97
101468,1073,1,69.99,0.0,69.99
101469,1075,1,50.99,0.0,50.99
101469,1061,1,45.99,0.0,45.99
101470,1089,1,53.99,0.0,53.99
101471,1076,1,138.99,0.0,138.99
101471,1002,1,138.99,0.0,138.99
101471,1017,1,86.99,0.0,86.99
101472,1069,1,26.99,0.0,26.99
101473,1068,1,49.99,0.0,49.99
101474,1082,2,104.99,0.0,209.98
101474,1034,3,68.99,0.0,206.96999999999997
101475,1056,1,239.99,0.0,239.99
101476,1022,1,88.99,0.0,88.99
101477,1045,1,506.99,0.0,506.99
101478,1020,1,54.99,8.25,46.74
101479,1086,1,97.99,0.0,97.99
101480,1021,1,123.99,18.6,105.38999999999999
101481,1016,1,180.99,0.0,180.99
101482,1072,1,141.99,0.0,141.99
101482,1069,1,26.99,0.0,26.99
101483,1031,1,38.99,0.0,38.99
101483,1088,1,20.99,0.0,20.99
101484,1069,1,26.99,0.0,26.99
101485,1076,1,138.99,0.0,138.99
101485,1036,2,58.99,0.0,117.98
101486,1086,1,97.99,0.0,97.99
101487,1067,1,34.99,0.0,34.99
101487,1033,1,85.99,0.0,85.99
101487,1037,1,28.99,0.0,28.99
101487,1007,1,71.99,0.0,71.99
101488,1069,1,26.99,0.0,26.99
101488,1068,1,49.99,0.0,49.99
101488,1039,1,483.99,0.0,483.99
101488,1066,1,171.99,0.0,171.99
101489,1022,2,88.99,0.0,177.98
101489,1077,1,25.99,0.0,25.99
101490,1016,4,180.99,72.4,651.5600000000001
101491,1023,1,135.99,0.0,135.99
101492,1082,1,104.99,15.75,89.24
101493,1063,1,245.99,24.6,221.39000000000001
101493,1031,2,38.99,7.8,70.18
101494,1079,2,61.99,0.0,123.98
101495,1020,1,54.99,0.0,54.99
101495,1026,1,161.99,0.0,161.99
101495,1021,1,123.99,0.0,123.99
101496,1014,1,36.99,0.0,36.99
101497,1070,1,122.99,0.0,122.99
101497,1071,3,9.99,0.0,29.97
101498,1061,2,45.99,0.0,91.98
101499,1086,1,97.99,0.0,97.99
101499,1065,1,164.99,0.0,164.99
101500,1074,1,19.99,0.0,19.99
101500,1071,1,9.99,0.0,9.99
101500,1048,1,139.99,0.0,139.99
101501,1049,1,126.99,0.0,126.99
101502,1070,1,122.99,0.0,122.99
101503,1071,1,9.99,0.0,9.99
101503,1073,1,69.99,0.0,69.99
101503,1001,2,61.99,0.0,123.98
101503,1067,1,34.99,0.0,34.99
101504,1036,1,58.99,0.0,58.99
101505,1087,4,45.99,0.0,183.96
101506,1074,1,19.99,0.0,19.99
101506,1055,1,200.99,0.0,200.99
101507,1017,2,86.99,17.4,156.57999999999998
101507,1033,1,85.99,8.6,77.39
101507,1064,1,153.99,15.4,138.59
101508,1007,1,71.99,0.0,71.99
101509,1037,1,28.99,0.0,28.99
101509,1071,1,9.99,0.0,9.99
101510,1063,1,245.99,0.0,245.99
101511,1075,2,50.99,0.0,101.98
101512,1012,1,109.99,0.0,109.99
101513,1013,1,124.99,0.0,124.99
101514,1063,1,245.99,0.0,245.99
101515,1058,2,93.99,0.0,187.98
101515,1001,1,61.99,0.0,61.99
101516,1024,1,59.99,9.0,50.99
101516,1067,1,34.99,5.25,29.740000000000002
101517,1067,2,34.99,0.0,69.98
101518,1049,1,126.99,0.0,126.99
101519,1050,1,146.99,0.0,146.99
101520,1042,1,773.99,0.0,773.99
101520,1068,1,49.99,0.0,49.99
101521,1024,2,59.99,0.0,119.98
101522,1080,1,134.99,0.0,134.99
101523,1039,1,483.99,0.0,483.99
101523,1068,1,49.99,0.0,49.99
101524,1037,1,28.99,0.0,28.99
101525,1028,1,77.99,0.0,77.99
101526,1067,1,34.99,0.0,34.99
101526,1036,4,58.99,0.0,235.96
101527,1065,2,164.99,0.0,329.98
101527,1084,1,112.99,0.0,112.99
101527,1027,1,90.99,0.0,90.99
101527,1011,1,34.99,0.0,34.99
101528,1071,1,9.99,0.0,9.99
101528,1050,1,146.99,0.0,146.99
101529,1009,1,131.99,0.0,131.99
101529,1068,1,49.99,0.0,49.99
101530,1043,1,127.99,12.8,115.19
101530,1002,1,138.99,13.9,125.09
101531,1059,1,467.99,0.0,467.99
101532,1004,1,75.99,7.6,68.39
101532,1030,1,7.99,0.8,7.19
101533,1090,1,17.99,0.0,17.99
101533,1063,2,245.99,0.0,491.98
101534,1087,1,45.99,0.0,45.99
101534,1052,1,208.99,0.0,208.99
101534,1007,1,71.99,0.0,71.99
101535,1019,3,77.99,0.0,233.96999999999997
101535,1072,1,141.99,0.0,141.99
101535,1001,2,61.99,0.0,123.98
101536,1023,1,135.99,0.0,135.99
101536,1046,1,142.99,0.0,142.99
101536,1073,1,69.99,0.0,69.99
101536,1031,1,38.99,0.0,38.99
101537,1048,1,139.99,0.0,139.99
101538,1030,2,7.99,0.0,15.98
101538,1024,1,59.99,0.0,59.99
101538,1062,1,152.99,0.0,152.99
